date,event_name,class,driver1,driver2,normalized_diff_per_60s,raw_diff_sec,driver1_time,driver2_time
2024-10-18,2024 National Championships,UM,Jonathan Coatney,Logan Johnson,-1.001,-11.749,698.082,709.831
2024-10-18,2024 National Championships,UM,Jonathan Coatney,Dane Christensen,-2.230,-26.431,698.082,724.513
2024-08-10,2024 Sediv Divisional,RT,Steve Cerqueira,Preston Niebuhr,-0.015,-0.168,655.406,655.574
2024-08-10,2024 Sediv Divisional,RT,Steve Cerqueira,Meagan Methered,-1.340,-14.800,655.406,670.206
2024-08-10,2024 Sediv Divisional,RT,Steve Cerqueira,Eli Drennan,-1.562,-17.293,655.406,672.699
2024-08-10,2024 Sediv Divisional,RT,Steve Cerqueira,Ashley Roper,-1.751,-19.405,655.406,674.811
2024-08-10,2024 Sediv Divisional,RT,Steve Cerqueira,Michael Donovan,-3.852,-43.470,655.406,698.876
2024-08-10,2024 Sediv Divisional,RT,Steve Cerqueira,Edwin Estep,-5.111,-58.315,655.406,713.721
2024-08-10,2024 Sediv Divisional,RT,Steve Cerqueira,Zachary Williams,-9.314,-110.302,655.406,765.708
2024-08-10,2024 Sediv Divisional,RT,Steve Cerqueira,Zachary Miller,-13.053,-159.985,655.406,815.391
2024-08-10,2024 Sediv Divisional,RT,Preston Niebuhr,Steve Cerqueira,0.015,0.168,655.574,655.406
2024-08-10,2024 Sediv Divisional,RT,Preston Niebuhr,Meagan Methered,-1.324,-14.632,655.574,670.206
2024-08-10,2024 Sediv Divisional,RT,Preston Niebuhr,Eli Drennan,-1.547,-17.125,655.574,672.699
2024-08-10,2024 Sediv Divisional,RT,Preston Niebuhr,Ashley Roper,-1.735,-19.237,655.574,674.811
2024-08-10,2024 Sediv Divisional,RT,Preston Niebuhr,Michael Donovan,-3.836,-43.302,655.574,698.876
2024-08-10,2024 Sediv Divisional,RT,Preston Niebuhr,Edwin Estep,-5.096,-58.147,655.574,713.721
2024-08-10,2024 Sediv Divisional,RT,Preston Niebuhr,Zachary Williams,-9.299,-110.134,655.574,765.708
2024-08-10,2024 Sediv Divisional,RT,Preston Niebuhr,Zachary Miller,-13.038,-159.817,655.574,815.391
2024-08-10,2024 Sediv Divisional,RT,Meagan Methered,Steve Cerqueira,1.340,14.800,670.206,655.406
2024-08-10,2024 Sediv Divisional,RT,Meagan Methered,Preston Niebuhr,1.324,14.632,670.206,655.574
2024-08-10,2024 Sediv Divisional,RT,Meagan Methered,Eli Drennan,-0.223,-2.493,670.206,672.699
2024-08-10,2024 Sediv Divisional,RT,Meagan Methered,Ashley Roper,-0.411,-4.605,670.206,674.811
2024-08-10,2024 Sediv Divisional,RT,Meagan Methered,Michael Donovan,-2.513,-28.670,670.206,698.876
2024-08-10,2024 Sediv Divisional,RT,Meagan Methered,Edwin Estep,-3.773,-43.515,670.206,713.721
2024-08-10,2024 Sediv Divisional,RT,Meagan Methered,Zachary Williams,-7.981,-95.502,670.206,765.708
2024-08-10,2024 Sediv Divisional,RT,Meagan Methered,Zachary Miller,-11.727,-145.185,670.206,815.391
2024-08-10,2024 Sediv Divisional,RT,Eli Drennan,Steve Cerqueira,1.562,17.293,672.699,655.406
2024-08-10,2024 Sediv Divisional,RT,Eli Drennan,Preston Niebuhr,1.547,17.125,672.699,655.574
2024-08-10,2024 Sediv Divisional,RT,Eli Drennan,Meagan Methered,0.223,2.493,672.699,670.206
2024-08-10,2024 Sediv Divisional,RT,Eli Drennan,Ashley Roper,-0.188,-2.112,672.699,674.811
2024-08-10,2024 Sediv Divisional,RT,Eli Drennan,Michael Donovan,-2.290,-26.177,672.699,698.876
2024-08-10,2024 Sediv Divisional,RT,Eli Drennan,Edwin Estep,-3.551,-41.022,672.699,713.721
2024-08-10,2024 Sediv Divisional,RT,Eli Drennan,Zachary Williams,-7.759,-93.009,672.699,765.708
2024-08-10,2024 Sediv Divisional,RT,Eli Drennan,Zachary Miller,-11.507,-142.692,672.699,815.391
2025-10-17,2025 National Championship,RT,Eli Drennan,Michael Donovan,-1.858,-26.232,833.910,860.142
2025-10-17,2025 National Championship,RT,Eli Drennan,Jody Trivette,-3.044,-43.403,833.910,877.313
2025-10-17,2025 National Championship,RT,Eli Drennan,Ashley Roper,-6.645,-97.774,833.910,931.684
2025-10-17,2025 National Championship,RT,Eli Drennan,Steven Cerqueira,-8.410,-125.692,833.910,959.602
2025-10-17,2025 National Championship,RT,Eli Drennan,Edwin Estep,-12.135,-187.641,833.910,1021.551
2025-10-17,2025 National Championship,RT,Eli Drennan,Meagan Cerqueira,-12.350,-191.334,833.910,1025.244
2024-08-10,2024 Sediv Divisional,RT,Ashley Roper,Steve Cerqueira,1.751,19.405,674.811,655.406
2024-08-10,2024 Sediv Divisional,RT,Ashley Roper,Preston Niebuhr,1.735,19.237,674.811,655.574
2024-08-10,2024 Sediv Divisional,RT,Ashley Roper,Meagan Methered,0.411,4.605,674.811,670.206
2024-08-10,2024 Sediv Divisional,RT,Ashley Roper,Eli Drennan,0.188,2.112,674.811,672.699
2024-08-10,2024 Sediv Divisional,RT,Ashley Roper,Michael Donovan,-2.102,-24.065,674.811,698.876
2024-08-10,2024 Sediv Divisional,RT,Ashley Roper,Edwin Estep,-3.363,-38.910,674.811,713.721
2024-08-10,2024 Sediv Divisional,RT,Ashley Roper,Zachary Williams,-7.572,-90.897,674.811,765.708
2024-08-10,2024 Sediv Divisional,RT,Ashley Roper,Zachary Miller,-11.320,-140.580,674.811,815.391
2025-10-17,2025 National Championship,RT,Ashley Roper,Eli Drennan,6.645,97.774,931.684,833.910
2025-10-17,2025 National Championship,RT,Ashley Roper,Michael Donovan,4.791,71.542,931.684,860.142
2025-10-17,2025 National Championship,RT,Ashley Roper,Jody Trivette,3.607,54.371,931.684,877.313
2025-10-17,2025 National Championship,RT,Ashley Roper,Steven Cerqueira,-1.771,-27.918,931.684,959.602
2025-10-17,2025 National Championship,RT,Ashley Roper,Edwin Estep,-5.521,-89.867,931.684,1021.551
2025-10-17,2025 National Championship,RT,Ashley Roper,Meagan Cerqueira,-5.737,-93.560,931.684,1025.244
2024-08-10,2024 Sediv Divisional,RT,Michael Donovan,Steve Cerqueira,3.852,43.470,698.876,655.406
2024-08-10,2024 Sediv Divisional,RT,Michael Donovan,Preston Niebuhr,3.836,43.302,698.876,655.574
2024-08-10,2024 Sediv Divisional,RT,Michael Donovan,Meagan Methered,2.513,28.670,698.876,670.206
2024-08-10,2024 Sediv Divisional,RT,Michael Donovan,Eli Drennan,2.290,26.177,698.876,672.699
2024-08-10,2024 Sediv Divisional,RT,Michael Donovan,Ashley Roper,2.102,24.065,698.876,674.811
2024-08-10,2024 Sediv Divisional,RT,Michael Donovan,Edwin Estep,-1.261,-14.845,698.876,713.721
2024-08-10,2024 Sediv Divisional,RT,Michael Donovan,Zachary Williams,-5.476,-66.832,698.876,765.708
2024-08-10,2024 Sediv Divisional,RT,Michael Donovan,Zachary Miller,-9.233,-116.515,698.876,815.391
2025-10-17,2025 National Championship,RT,Michael Donovan,Eli Drennan,1.858,26.232,860.142,833.910
2025-10-17,2025 National Championship,RT,Michael Donovan,Jody Trivette,-1.186,-17.171,860.142,877.313
2025-10-17,2025 National Championship,RT,Michael Donovan,Ashley Roper,-4.791,-71.542,860.142,931.684
2025-10-17,2025 National Championship,RT,Michael Donovan,Steven Cerqueira,-6.559,-99.460,860.142,959.602
2025-10-17,2025 National Championship,RT,Michael Donovan,Edwin Estep,-10.293,-161.409,860.142,1021.551
2025-10-17,2025 National Championship,RT,Michael Donovan,Meagan Cerqueira,-10.508,-165.102,860.142,1025.244
2024-08-10,2024 Sediv Divisional,RT,Edwin Estep,Steve Cerqueira,5.111,58.315,713.721,655.406
2024-08-10,2024 Sediv Divisional,RT,Edwin Estep,Preston Niebuhr,5.096,58.147,713.721,655.574
2024-08-10,2024 Sediv Divisional,RT,Edwin Estep,Meagan Methered,3.773,43.515,713.721,670.206
2024-08-10,2024 Sediv Divisional,RT,Edwin Estep,Eli Drennan,3.551,41.022,713.721,672.699
2024-08-10,2024 Sediv Divisional,RT,Edwin Estep,Ashley Roper,3.363,38.910,713.721,674.811
2024-08-10,2024 Sediv Divisional,RT,Edwin Estep,Michael Donovan,1.261,14.845,713.721,698.876
2024-08-10,2024 Sediv Divisional,RT,Edwin Estep,Zachary Williams,-4.217,-51.987,713.721,765.708
2024-08-10,2024 Sediv Divisional,RT,Edwin Estep,Zachary Miller,-7.979,-101.670,713.721,815.391
2025-10-17,2025 National Championship,RT,Edwin Estep,Eli Drennan,12.135,187.641,1021.551,833.910
2025-10-17,2025 National Championship,RT,Edwin Estep,Michael Donovan,10.293,161.409,1021.551,860.142
2025-10-17,2025 National Championship,RT,Edwin Estep,Jody Trivette,9.115,144.238,1021.551,877.313
2025-10-17,2025 National Championship,RT,Edwin Estep,Ashley Roper,5.521,89.867,1021.551,931.684
2025-10-17,2025 National Championship,RT,Edwin Estep,Steven Cerqueira,3.752,61.949,1021.551,959.602
2025-10-17,2025 National Championship,RT,Edwin Estep,Meagan Cerqueira,-0.217,-3.693,1021.551,1025.244
2024-08-10,2024 Sediv Divisional,RT,Zachary Williams,Steve Cerqueira,9.314,110.302,765.708,655.406
2024-08-10,2024 Sediv Divisional,RT,Zachary Williams,Preston Niebuhr,9.299,110.134,765.708,655.574
2024-08-10,2024 Sediv Divisional,RT,Zachary Williams,Meagan Methered,7.981,95.502,765.708,670.206
2024-08-10,2024 Sediv Divisional,RT,Zachary Williams,Eli Drennan,7.759,93.009,765.708,672.699
2024-08-10,2024 Sediv Divisional,RT,Zachary Williams,Ashley Roper,7.572,90.897,765.708,674.811
2024-08-10,2024 Sediv Divisional,RT,Zachary Williams,Michael Donovan,5.476,66.832,765.708,698.876
2024-08-10,2024 Sediv Divisional,RT,Zachary Williams,Edwin Estep,4.217,51.987,765.708,713.721
2024-08-10,2024 Sediv Divisional,RT,Zachary Williams,Zachary Miller,-3.771,-49.683,765.708,815.391
2024-08-10,2024 Sediv Divisional,RT,Zachary Miller,Steve Cerqueira,13.053,159.985,815.391,655.406
2024-08-10,2024 Sediv Divisional,RT,Zachary Miller,Preston Niebuhr,13.038,159.817,815.391,655.574
2024-08-10,2024 Sediv Divisional,RT,Zachary Miller,Meagan Methered,11.727,145.185,815.391,670.206
2024-08-10,2024 Sediv Divisional,RT,Zachary Miller,Eli Drennan,11.507,142.692,815.391,672.699
2024-08-10,2024 Sediv Divisional,RT,Zachary Miller,Ashley Roper,11.320,140.580,815.391,674.811
2024-08-10,2024 Sediv Divisional,RT,Zachary Miller,Michael Donovan,9.233,116.515,815.391,698.876
2024-08-10,2024 Sediv Divisional,RT,Zachary Miller,Edwin Estep,7.979,101.670,815.391,713.721
2024-08-10,2024 Sediv Divisional,RT,Zachary Miller,Zachary Williams,3.771,49.683,815.391,765.708
2024-08-10,2024 Sediv Divisional,SF,Johnny Brewster,Tom Harrington,1.965,19.946,618.889,598.943
2024-08-10,2024 Sediv Divisional,SF,Johnny Brewster,Shawna Bowman,1.389,14.164,618.889,604.725
2024-08-10,2024 Sediv Divisional,SF,Johnny Brewster,Kane Nale,-3.601,-38.298,618.889,657.187
2024-10-18,2024 National Championships,SF,Johnny Brewster,Donald Carl,2.887,34.806,740.669,705.863
2024-10-18,2024 National Championships,SF,Johnny Brewster,Tom Harrington,2.668,32.221,740.669,708.448
2024-10-18,2024 National Championships,SF,Johnny Brewster,Hubert Borowski,2.609,31.522,740.669,709.147
2024-10-18,2024 National Championships,SF,Johnny Brewster,Vincent Dozeman,1.430,17.450,740.669,723.219
2024-10-18,2024 National Championships,SF,Johnny Brewster,Shawna Bowman,0.578,7.103,740.669,733.566
2024-10-18,2024 National Championships,SF,Johnny Brewster,Lee Reynolds,-0.725,-9.009,740.669,749.678
2024-10-18,2024 National Championships,SF,Johnny Brewster,Samantha Steelman,-0.856,-10.648,740.669,751.317
2024-10-18,2024 National Championships,SF,Johnny Brewster,Kane Nale,-4.222,-54.013,740.669,794.682
2024-10-18,2024 National Championships,SF,Johnny Brewster,Chris Crafford,-4.398,-56.350,740.669,797.019
2024-08-10,2024 Sediv Divisional,SF,Kane Nale,Tom Harrington,5.564,58.244,657.187,598.943
2024-08-10,2024 Sediv Divisional,SF,Kane Nale,Shawna Bowman,4.989,52.462,657.187,604.725
2024-08-10,2024 Sediv Divisional,SF,Kane Nale,Johnny Brewster,3.601,38.298,657.187,618.889
2025-10-17,2025 National Championship,SF,Kane Nale,Tom Harrington,14.295,205.335,964.541,759.206
2025-10-17,2025 National Championship,SF,Kane Nale,Christopher Raglin,14.106,202.913,964.541,761.628
2025-10-17,2025 National Championship,SF,Kane Nale,Ryan Finch,13.363,193.299,964.541,771.242
2025-10-17,2025 National Championship,SF,Kane Nale,Hubert Borowski,12.680,184.357,964.541,780.184
2025-10-17,2025 National Championship,SF,Kane Nale,Shawna Bowman,12.449,181.320,964.541,783.221
2025-10-17,2025 National Championship,SF,Kane Nale,Harold Denham,10.333,152.945,964.541,811.596
2025-10-17,2025 National Championship,SF,Kane Nale,Alicia Harrington,9.124,136.316,964.541,828.225
2025-10-17,2025 National Championship,SF,Kane Nale,Keith Lightfoot,8.781,131.539,964.541,833.002
2024-10-18,2024 National Championships,SF,Kane Nale,Donald Carl,7.103,88.819,794.682,705.863
2024-10-18,2024 National Championships,SF,Kane Nale,Tom Harrington,6.884,86.234,794.682,708.448
2024-10-18,2024 National Championships,SF,Kane Nale,Hubert Borowski,6.825,85.535,794.682,709.147
2024-10-18,2024 National Championships,SF,Kane Nale,Vincent Dozeman,5.650,71.463,794.682,723.219
2024-10-18,2024 National Championships,SF,Kane Nale,Shawna Bowman,4.799,61.116,794.682,733.566
2024-10-18,2024 National Championships,SF,Kane Nale,Johnny Brewster,4.222,54.013,794.682,740.669
2024-10-18,2024 National Championships,SF,Kane Nale,Lee Reynolds,3.497,45.004,794.682,749.678
2024-10-18,2024 National Championships,SF,Kane Nale,Samantha Steelman,3.366,43.365,794.682,751.317
2024-10-18,2024 National Championships,SF,Kane Nale,Chris Crafford,-0.176,-2.337,794.682,797.019
2024-08-10,2024 Sediv Divisional,SR,Adam Raymer,Logan Altmyer,1.117,11.306,613.052,601.746
2024-08-10,2024 Sediv Divisional,SR,Adam Raymer,Don Perlick,-1.261,-13.025,613.052,626.077
2024-08-10,2024 Sediv Divisional,SR,Adam Raymer,Steven Critchfield,-7.834,-85.633,613.052,698.685
2024-08-10,2024 Sediv Divisional,SR,Adam Raymer,John Jones,-21.536,-268.170,613.052,881.222
2024-10-18,2024 National Championships,SR,Adam Raymer,Logan Altmyer,0.779,9.406,729.225,719.819
2024-10-18,2024 National Championships,SR,Adam Raymer,Josh Armantrout,0.410,4.969,729.225,724.256
2024-10-18,2024 National Championships,SR,Adam Raymer,Michael Golden,0.407,4.928,729.225,724.297
2024-10-18,2024 National Championships,SR,Adam Raymer,Jason Stewart,-0.330,-4.017,729.225,733.242
2024-10-18,2024 National Championships,SR,Adam Raymer,James Green,-0.633,-7.730,729.225,736.955
2024-10-18,2024 National Championships,SR,Adam Raymer,Jared Phillippe,-0.921,-11.277,729.225,740.502
2024-10-18,2024 National Championships,SR,Adam Raymer,Trevor Phillippe,-0.944,-11.563,729.225,740.788
2024-10-18,2024 National Championships,SR,Adam Raymer,Ceili Mcclarney,-7.116,-91.932,729.225,821.157
2024-10-18,2024 National Championships,SR,Adam Raymer,Jasmine McClarney,-7.336,-94.967,729.225,824.192
2024-10-18,2024 National Championships,SR,Adam Raymer,Keith Lightfoot,-9.021,-118.556,729.225,847.781
2024-08-10,2024 Sediv Divisional,SR,Don Perlick,Logan Altmyer,2.378,24.331,626.077,601.746
2024-08-10,2024 Sediv Divisional,SR,Don Perlick,Adam Raymer,1.261,13.025,626.077,613.052
2024-08-10,2024 Sediv Divisional,SR,Don Perlick,Steven Critchfield,-6.577,-72.608,626.077,698.685
2024-08-10,2024 Sediv Divisional,SR,Don Perlick,John Jones,-20.313,-255.145,626.077,881.222
2024-08-31,2024 Great Lakes Divisional,SR,Don Perlick,Michael Golden,8.990,95.771,687.046,591.275
2024-08-31,2024 Great Lakes Divisional,SR,Don Perlick,Greggory Rome,2.443,27.415,687.046,659.631
2024-08-10,2024 Sediv Divisional,SR,Steven Critchfield,Logan Altmyer,8.945,96.939,698.685,601.746
2024-08-10,2024 Sediv Divisional,SR,Steven Critchfield,Adam Raymer,7.834,85.633,698.685,613.052
2024-08-10,2024 Sediv Divisional,SR,Steven Critchfield,Don Perlick,6.577,72.608,698.685,626.077
2024-08-10,2024 Sediv Divisional,SR,Steven Critchfield,John Jones,-13.864,-182.537,698.685,881.222
2024-08-10,2024 Sediv Divisional,SR,John Jones,Logan Altmyer,22.615,279.476,881.222,601.746
2024-08-10,2024 Sediv Divisional,SR,John Jones,Adam Raymer,21.536,268.170,881.222,613.052
2024-08-10,2024 Sediv Divisional,SR,John Jones,Don Perlick,20.313,255.145,881.222,626.077
2024-08-10,2024 Sediv Divisional,SR,John Jones,Steven Critchfield,13.864,182.537,881.222,698.685
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,Shelton Wright,0.434,4.107,570.208,566.101
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,Charles Wright,0.004,0.039,570.208,570.169
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,Timothy Thompson,-0.351,-3.345,570.208,573.553
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,Casey Hamm,-3.035,-29.596,570.208,599.804
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,Michael Harbeson,-4.589,-45.350,570.208,615.558
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,W. Thomas Morris,-5.567,-55.483,570.208,625.691
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,Tristan Washburn,-5.600,-55.825,570.208,626.033
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,Chris Mattingly,-10.423,-108.479,570.208,678.687
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,James Lyvers,-15.036,-163.358,570.208,733.566
2024-08-10,2024 Sediv Divisional,SA,Robert Seelig,Jennifer Samardak,-22.801,-267.525,570.208,837.733
2025-10-17,2025 National Championship,SA,Robert Seelig,Timothy Thompson,1.352,16.375,734.859,718.484
2025-10-17,2025 National Championship,SA,Robert Seelig,Charles Wright,-0.356,-4.372,734.859,739.231
2025-10-17,2025 National Championship,SA,Robert Seelig,Jan Gerber,-0.798,-9.840,734.859,744.699
2025-10-17,2025 National Championship,SA,Robert Seelig,Shelton Wright,-4.041,-51.213,734.859,786.072
2025-10-17,2025 National Championship,SA,Robert Seelig,Jesse Thompson,-6.034,-77.814,734.859,812.673
2025-10-17,2025 National Championship,SA,Robert Seelig,Steve Ducharme,-8.733,-115.347,734.859,850.206
2024-06-14,2024 Central Divisional,SA,Robert Seelig,Timothy Thompson,-0.003,-0.052,1075.921,1075.973
2025-07-05,2025 Midwest Divisional,SA,Robert Seelig,Timothy Thompson,2.296,32.576,867.585,835.009
2025-07-05,2025 Midwest Divisional,SA,Robert Seelig,Jesse Thompson,-4.231,-63.413,867.585,930.998
2023-10-06,2023 National Championship,SA,Robert Seelig,Timothy Thompson,1.557,16.269,635.031,618.762
2023-10-06,2023 National Championship,SA,Robert Seelig,Jan Gerber,0.570,6.000,635.031,629.031
2023-10-06,2023 National Championship,SA,Robert Seelig,Zachary Smith,-1.013,-10.808,635.031,645.839
2023-10-06,2023 National Championship,SA,Robert Seelig,Sean Heinrich,-1.569,-16.828,635.031,651.859
2023-10-06,2023 National Championship,SA,Robert Seelig,Ryan Ruhle,-3.503,-38.189,635.031,673.220
2023-10-06,2023 National Championship,SA,Robert Seelig,ML Culpepper,-3.579,-39.046,635.031,674.077
2023-10-06,2023 National Championship,SA,Robert Seelig,Mason Smith,-3.611,-39.406,635.031,674.437
2023-10-06,2023 National Championship,SA,Robert Seelig,Steve Ducharme,-5.070,-56.030,635.031,691.061
2023-10-06,2023 National Championship,SA,Robert Seelig,Randy Eickhoff,-6.559,-73.429,635.031,708.460
2023-10-06,2023 National Championship,SA,Robert Seelig,Rick Myers,-11.043,-128.719,635.031,763.750
2024-10-18,2024 National Championships,SA,Robert Seelig,Shelton Wright,2.156,24.845,703.780,678.935
2024-10-18,2024 National Championships,SA,Robert Seelig,Timothy Thompson,1.658,19.188,703.780,684.592
2024-10-18,2024 National Championships,SA,Robert Seelig,Jan Gerber,1.476,17.107,703.780,686.673
2024-10-18,2024 National Championships,SA,Robert Seelig,Charles Wright,1.119,13.002,703.780,690.778
2024-10-18,2024 National Championships,SA,Robert Seelig,Ryan Finch,-1.749,-20.820,703.780,724.600
2024-10-18,2024 National Championships,SA,Robert Seelig,Charles Krampert,-3.384,-40.841,703.780,744.621
2024-10-18,2024 National Championships,SA,Robert Seelig,Steve Ducharme,-4.691,-57.256,703.780,761.036
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,Shelton Wright,0.785,7.452,573.553,566.101
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,Charles Wright,0.355,3.384,573.553,570.169
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,Robert Seelig,0.351,3.345,573.553,570.208
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,Casey Hamm,-2.685,-26.251,573.553,599.804
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,Michael Harbeson,-4.239,-42.005,573.553,615.558
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,W. Thomas Morris,-5.217,-52.138,573.553,625.691
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,Tristan Washburn,-5.250,-52.480,573.553,626.033
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,Chris Mattingly,-10.075,-105.134,573.553,678.687
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,James Lyvers,-14.690,-160.013,573.553,733.566
2024-08-10,2024 Sediv Divisional,SA,Timothy Thompson,Jennifer Samardak,-22.463,-264.180,573.553,837.733
2025-08-31,2025 Great Lakes Divisional,SA,Timothy Thompson,Trevor Mertz,-1.883,-27.348,857.566,884.914
2025-08-31,2025 Great Lakes Divisional,SA,Timothy Thompson,Jesse Thompson,-2.647,-38.691,857.566,896.257
2025-08-31,2025 Great Lakes Divisional,SA,Timothy Thompson,George Nelson,-4.037,-59.703,857.566,917.269
2025-08-31,2025 Great Lakes Divisional,SA,Timothy Thompson,Natalie Mertz,-8.569,-131.892,857.566,989.458
2024-08-31,2024 Great Lakes Divisional,SA,Timothy Thompson,Trevor Mertz,-3.032,-34.089,657.579,691.668
2024-08-31,2024 Great Lakes Divisional,SA,Timothy Thompson,Jesse Thompson,-3.255,-36.666,657.579,694.245
2024-08-31,2024 Great Lakes Divisional,SA,Timothy Thompson,Ronald Pokrandt,-10.898,-131.364,657.579,788.943
2025-10-17,2025 National Championship,SA,Timothy Thompson,Robert Seelig,-1.352,-16.375,718.484,734.859
2025-10-17,2025 National Championship,SA,Timothy Thompson,Charles Wright,-1.708,-20.747,718.484,739.231
2025-10-17,2025 National Championship,SA,Timothy Thompson,Jan Gerber,-2.150,-26.215,718.484,744.699
2025-10-17,2025 National Championship,SA,Timothy Thompson,Shelton Wright,-5.391,-67.588,718.484,786.072
2025-10-17,2025 National Championship,SA,Timothy Thompson,Jesse Thompson,-7.382,-94.189,718.484,812.673
2025-10-17,2025 National Championship,SA,Timothy Thompson,Steve Ducharme,-10.076,-131.722,718.484,850.206
2024-06-14,2024 Central Divisional,SA,Timothy Thompson,Robert Seelig,0.003,0.052,1075.973,1075.921
2022-09-23,2022 National Championships,SA,Timothy Thompson,Jan Gerber,-0.153,-1.324,518.066,519.390
2022-09-23,2022 National Championships,SA,Timothy Thompson,Brian Tefft Jr.,-0.943,-8.207,518.066,526.273
2022-09-23,2022 National Championships,SA,Timothy Thompson,Sean Heinrich,-1.782,-15.621,518.066,533.687
2022-09-23,2022 National Championships,SA,Timothy Thompson,Steve Ducharme,-3.384,-30.068,518.066,548.134
2022-09-23,2022 National Championships,SA,Timothy Thompson,Zachary Smith,-3.662,-32.616,518.066,550.682
2022-09-23,2022 National Championships,SA,Timothy Thompson,Ryan Ruhle,-5.050,-45.520,518.066,563.586
2022-09-23,2022 National Championships,SA,Timothy Thompson,Rupert Berrington,-5.360,-48.442,518.066,566.508
2022-09-23,2022 National Championships,SA,Timothy Thompson,David Durney,-7.391,-68.003,518.066,586.069
2025-07-05,2025 Midwest Divisional,SA,Timothy Thompson,Robert Seelig,-2.296,-32.576,835.009,867.585
2025-07-05,2025 Midwest Divisional,SA,Timothy Thompson,Jesse Thompson,-6.522,-95.989,835.009,930.998
2023-10-06,2023 National Championship,SA,Timothy Thompson,Jan Gerber,-0.988,-10.269,618.762,629.031
2023-10-06,2023 National Championship,SA,Timothy Thompson,Robert Seelig,-1.557,-16.269,618.762,635.031
2023-10-06,2023 National Championship,SA,Timothy Thompson,Zachary Smith,-2.569,-27.077,618.762,645.839
2023-10-06,2023 National Championship,SA,Timothy Thompson,Sean Heinrich,-3.126,-33.097,618.762,651.859
2023-10-06,2023 National Championship,SA,Timothy Thompson,Ryan Ruhle,-5.058,-54.458,618.762,673.220
2023-10-06,2023 National Championship,SA,Timothy Thompson,ML Culpepper,-5.134,-55.315,618.762,674.077
2023-10-06,2023 National Championship,SA,Timothy Thompson,Mason Smith,-5.166,-55.675,618.762,674.437
2023-10-06,2023 National Championship,SA,Timothy Thompson,Steve Ducharme,-6.624,-72.299,618.762,691.061
2023-10-06,2023 National Championship,SA,Timothy Thompson,Randy Eickhoff,-8.110,-89.698,618.762,708.460
2023-10-06,2023 National Championship,SA,Timothy Thompson,Rick Myers,-12.585,-144.988,618.762,763.750
2024-10-18,2024 National Championships,SA,Timothy Thompson,Shelton Wright,0.498,5.657,684.592,678.935
2024-10-18,2024 National Championships,SA,Timothy Thompson,Jan Gerber,-0.182,-2.081,684.592,686.673
2024-10-18,2024 National Championships,SA,Timothy Thompson,Charles Wright,-0.540,-6.186,684.592,690.778
2024-10-18,2024 National Championships,SA,Timothy Thompson,Robert Seelig,-1.658,-19.188,684.592,703.780
2024-10-18,2024 National Championships,SA,Timothy Thompson,Ryan Finch,-3.407,-40.008,684.592,724.600
2024-10-18,2024 National Championships,SA,Timothy Thompson,Charles Krampert,-5.040,-60.029,684.592,744.621
2024-10-18,2024 National Championships,SA,Timothy Thompson,Steve Ducharme,-6.346,-76.444,684.592,761.036
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,Shelton Wright,5.022,49.457,615.558,566.101
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,Charles Wright,4.594,45.389,615.558,570.169
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,Robert Seelig,4.589,45.350,615.558,570.208
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,Timothy Thompson,4.239,42.005,615.558,573.553
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,Casey Hamm,1.555,15.754,615.558,599.804
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,W. Thomas Morris,-0.980,-10.133,615.558,625.691
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,Tristan Washburn,-1.012,-10.475,615.558,626.033
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,Chris Mattingly,-5.853,-63.129,615.558,678.687
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,James Lyvers,-10.496,-118.008,615.558,733.566
2024-08-10,2024 Sediv Divisional,SA,Michael Harbeson,Jennifer Samardak,-18.345,-222.175,615.558,837.733
2024-08-10,2024 Sediv Divisional,SA,W. Thomas Morris,Shelton Wright,6.000,59.590,625.691,566.101
2024-08-10,2024 Sediv Divisional,SA,W. Thomas Morris,Charles Wright,5.571,55.522,625.691,570.169
